Autauga, AL,18110,5908,643
Sunflower, MS,2768,6560,78
Tallahatchie, MS,2462,3337,71
Tate, MS,7385,3804,200
Tippah, MS,7182,1808,153
Tishomingo, MS,7117,990,203
Tunica, MS,840,2577,46
Union, MS,9161,1969,244
Walthall, MS,3374,2475,60
Warren, MS,9420,8518,349
Washington, MS,4541,9847,183
Wayne, MS,5957,3493,84
Webster, MS,3949,1001,74
Wilkinson, MS,1305,2826,43
Winston, MS,4874,3778,119
Yalobusha, MS,3366,2574,118
Yazoo, MS,4568,5221,103
Beaverhead, MT,3243,1115,318
Big Horn, MT,1833,2061,254
Blaine, MT,1259,1187,175
Broadwater, MT,2329,566,202
Carbon, MT,3729,1824,370
Carter, MT,677,70,30
Cascade, MT,19343,12053,2395
Chouteau, MT,1676,729,166
Custer, MT,3638,1172,335
Daniels, MT,729,167,56
Dawson, MT,3298,786,213
Deer Lodge, MT,1736,2018,345
Fallon, MT,1276,154,44
Fergus, MT,4235,1196,351
Flathead, MT,30079,13233,2832
Gallatin, MT,23360,23879,4930
Garfield, MT,653,34,28
Glacier, MT,1598,3076,295
Golden Valley, MT,365,71,32
Granite, MT,1185,469,108
Hill, MT,3446,2350,551
Jefferson, MT,4099,1975,461
Judith Basin, MT,867,232,90
Lake, MT,7453,4703,742
Lewis and Clark, MT,16665,14331,2701
Liberty, MT,695,205,49
Lincoln, MT,6720,2040,490
Madison, MT,3280,1175,253
McCone, MT,858,154,44
Meagher, MT,728,191,51
Mineral, MT,1322,515,137
Missoula, MT,21699,30740,4832
Musselshell, MT,1961,331,112
Park, MT,4872,3521,663
Petroleum, MT,276,30,13
Phillips, MT,1715,315,117
Pondera, MT,1786,737,169
Powder River, MT,880,127,40
Powell, MT,2017,549,202
Prairie, MT,555,100,31
Ravalli, MT,14673,6166,1224
Richland, MT,3885,669,258
Roosevelt, MT,1722,1504,260
Rosebud, MT,2211,969,177
Sanders, MT,4268,1211,392
Sheridan, MT,1237,476,112
Silver Bow, MT,6252,8545,1325
Stillwater, MT,3630,904,282
Sweet Grass, MT,1580,398,99
Teton, MT,2152,803,188
Toole, MT,1495,399,124
Treasure, MT,350,59,32
Valley, MT,2697,886,277
Wheatland, MT,698,179,55
Wibaux, MT,460,55,18
Yellowstone, MT,38675,21117,4883
Yellowstone, MT,38675,21117,4883
Alamance, NC,38235,29268,1761
Alexander, NC,13826,3750,435
Alleghany, NC,3789,1300,125
Anson, NC,4480,5785,129
Ashe, NC,9353,3476,331
Avery, NC,6226,1670,164
Beaufort, NC,14478,8699,422
Bertie, NC,3476,5837,67
Bladen, NC,8511,7021,211
Brunswick, NC,42440,23117,1698
Buncombe, NC,55339,74937,4231
Burke, NC,25741,10930,967
Cabarrus, NC,53224,35048,2730
Caldwell, NC,26499,8403,845
Camden, NC,3527,1266,146
Carteret, NC,26228,9806,885
Caswell, NC,5758,4549,208
Catawba, NC,48062,21050,1953
Chatham, NC,17012,20953,1115
Cherokee, NC,10711,2809,340
Chowan, NC,3983,2965,160
Clay, NC,4395,1352,138
Cleveland, NC,28394,14896,847
Columbus, NC,14177,8991,304
Craven, NC,27556,17481,1194
Cumberland, NC,50593,70523,3286
Currituck, NC,9070,2879,474
Dare, NC,11283,7079,647
Dare, NC,11283,7079,647
Dare, NC,11283,7079,647
Dare, NC,11283,7079,647
Davidson, NC,52870,17328,1815
Davie, NC,15502,5228,620
Duplin, NC,12151,8196,254
Durham, NC,27879,118783,3881
Edgecombe, NC,8219,16152,282
Forsyth, NC,74793,92488,5228
Franklin, NC,16320,12811,771
Gaston, NC,61467,30982,2423
Gates, NC,2851,2371,106
Graham, NC,3260,761,73
Granville, NC,13500,12827,593
Greene, NC,4358,3570,85
Guilford, NC,97461,147949,6677
Halifax, NC,8954,15642,285
Harnett, NC,27278,16452,1225
Haywood, NC,18844,10414,898
Henderson, NC,35535,19664,1611
Hertford, NC,3081,6886,133
Hoke, NC,7676,9608,563
Hyde, NC,1275,956,42
Hyde, NC,1275,956,42
Iredell, NC,54164,24441,2122
Jackson, NC,9706,7564,734
Johnston, NC,54082,28153,2318
Jones, NC,2941,2041,57
Lee, NC,13625,10380,671
Lenoir, NC,13354,11752,394
Lincoln, NC,28653,9836,960
Macon, NC,12035,4841,460
Madison, NC,6735,3899,332
Martin, NC,5874,5814,164
McDowell, NC,14517,4645,395
Mecklenburg, NC,154303,292258,15273
Mitchell, NC,6225,1585,138
Montgomery, NC,7070,4108,271
Moore, NC,30273,16148,1325
Nash, NC,23142,23024,737
New Hanover, NC,54665,50219,3853
Northampton, NC,3556,6113,92
Onslow, NC,36342,17156,1866
Orange, NC,18373,59105,2352
Pamlico, NC,4225,2427,120
Pasquotank, NC,8082,8455,427
Pender, NC,17317,9086,669
Perquimans, NC,4143,2291,161
Person, NC,11116,7772,415
Pitt, NC,35191,40967,2106
Polk, NC,6738,3715,270
Randolph, NC,49156,13074,1385
Richmond, NC,10199,8290,324
Robeson, NC,20294,18377,783
Rockingham, NC,26463,14057,854
Rowan, NC,42388,19208,1482
Rutherford, NC,21694,7451,619
Sampson, NC,14761,10486,391
Scotland, NC,6212,7279,252
Stanly, NC,21788,7008,655
Stokes, NC,16976,4645,561
Surry, NC,23495,7438,730
Swain, NC,3557,2186,239
Transylvania, NC,10441,6520,479
Tyrrell, NC,968,705,27
Union, NC,66265,34051,3280
Vance, NC,7304,12168,290
Wake, NC,193607,298353,18980
Warren, NC,3302,6668,153
Washington, NC,2560,3490,65
Watauga, NC,13521,13953,1295
Wayne, NC,27360,21520,944
Wilkes, NC,23613,6596,635
Wilson, NC,17410,19527,656
Yadkin, NC,13815,3140,395
Yancey, NC,6367,3181,260
Adams, ND,904,216,86
Barnes, ND,3156,1597,500
Benson, ND,927,842,171
Billings, ND,492,58,42
Bottineau, ND,2482,734,221
Bowman, ND,1445,227,97
Burke, ND,879,118,34
Burleigh, ND,32499,10865,3510
Cass, ND,39738,31291,7778
Cavalier, ND,1356,476,137
Dickey, ND,1656,551,165
Divide, ND,860,243,84
Dunn, ND,1753,356,90
Eddy, ND,790,354,75
Emmons, ND,1672,215,72
Foster, ND,1237,346,116
Golden Valley, ND,793,99,50
Grand Forks, ND,16325,10828,2558
Grant, ND,1098,187,76
Griggs, ND,847,298,102
Hettinger, ND,1032,168,61
Kidder, ND,1106,179,73
LaMoure, ND,1475,500,140
Logan, ND,867,112,51
McHenry, ND,1991,474,222
McIntosh, ND,1095,233,95
McKenzie, ND,3661,696,237
McLean, ND,3827,1070,309
Mercer, ND,3715,616,233
Morton, ND,11319,3077,1151
Mountrail, ND,2551,1211,247
Nelson, ND,1025,536,133
Oliver, ND,827,119,56
Pembina, ND,2204,681,208
Pierce, ND,1433,431,156
Ramsey, ND,3216,1505,497
Ransom, ND,1209,836,272
Renville, ND,978,200,77
Richland, ND,4759,2064,637
Rolette, ND,1210,2097,355
Sargent, ND,1088,693,197
Sheridan, ND,644,94,36
Sioux, ND,256,758,163
Slope, ND,361,42,24
Stark, ND,9718,1745,652
Steele, ND,537,361,86
Stutsman, ND,6706,2484,748
Towner, ND,733,305,99
Traill, ND,2263,1239,362
Walsh, ND,2991,1166,386
Ward, ND,18601,5792,2468
Wells, ND,1793,419,140
Williams, ND,10033,1722,774
Adams, NE,9205,3272,695
Antelope, NE,2717,381,122
Arthur, NE,237,16,10
Banner, NE,355,18,17
Blaine, NE,273,30,10
Boone, NE,2299,414,154
Box Butte, NE,3550,953,258
Boyd, NE,978,128,36
Brown, NE,1380,153,46
Buffalo, NE,14424,4690,1363
Burt, NE,2360,928,235
Butler, NE,3068,690,156
Cass, NE,8388,3461,760
Cedar, NE,3533,572,255
Chase, NE,1621,171,59
Cherry, NE,2623,317,142
Cheyenne, NE,3610,702,257
Clay, NE,2373,470,130
Colfax, NE,2171,857,144
Cuming, NE,3095,712,181
Custer, NE,4616,635,238
Dakota, NE,4028,2904,327
Dawes, NE,2559,785,234
Dawson, NE,5935,2116,435
Deuel, NE,809,120,48
Dixon, NE,2041,556,147
Dodge, NE,9736,4451,772
Douglas, NE,102151,105207,12173
Dundy, NE,823,89,37
Fillmore, NE,2100,610,169
Franklin, NE,1345,250,61
Frontier, NE,1106,161,43
Furnas, NE,1915,304,96
Gage, NE,6333,2930,591
Garden, NE,869,153,41
Garfield, NE,819,121,28
Gosper, NE,792,165,43
Grant, NE,367,20,7
Greeley, NE,911,210,44
Hall, NE,14139,6142,1050
Hamilton, NE,3763,873,266
Harlan, NE,1302,219,61
Hayes, NE,471,30,9
Hitchcock, NE,1216,158,66
Holt, NE,4275,522,182
Hooker, NE,355,40,19
Howard, NE,2284,544,130
Jefferson, NE,2387,831,212
Johnson, NE,1348,560,143
Kearney, NE,2519,550,173
Keith, NE,3203,560,182
Keya Paha, NE,458,39,17
Kimball, NE,1317,227,92
Knox, NE,3181,715,165
Lancaster, NE,60456,60533,8814
Lincoln, NE,11992,2878,804
Logan, NE,400,32,19
Loup, NE,323,48,11
Madison, NE,10518,2663,775
McPherson, NE,257,14,15
Merrick, NE,2914,601,192
Morrill, NE,1788,282,96
Nance, NE,1257,280,62
Nemaha, NE,2068,765,202
Nuckolls, NE,1709,348,96
Otoe, NE,4833,2017,429
Pawnee, NE,970,279,65
Perkins, NE,1202,160,56
Phelps, NE,3832,571,206
Pierce, NE,3052,382,146
Platte, NE,10864,2612,571
Polk, NE,2019,411,108
Red Willow, NE,4212,638,211
Richardson, NE,2684,798,184
Rock, NE,687,70,36
Saline, NE,2849,1630,316
Sarpy, NE,44649,27704,5428
Saunders, NE,7486,2509,603
Scotts Bluff, NE,9952,3151,792
Seward, NE,5451,1881,422
Sheridan, NE,2192,286,87
Sherman, NE,1143,338,72
Sioux, NE,602,77,30
Stanton, NE,2173,417,158
Thayer, NE,1993,490,130
Thomas, NE,344,30,13
Thurston, NE,1013,911,105
Valley, NE,1770,337,65
Washington, NE,7374,2606,604
Wayne, NE,2675,828,237
Webster, NE,1320,306,61
Wheeler, NE,377,62,20
York, NE,4686,1181,389
Belknap, NH,19315,13517,1630
Carroll, NH,14635,12987,1441
Cheshire, NH,16876,22064,2140
Coos, NH,7951,6558,746
Grafton, NH,19010,28510,2545
Hillsborough, NH,100013,99589,11020
Merrimack, NH,37674,40198,4110
Rockingham, NH,90447,79994,8564
Strafford, NH,29072,34894,3952
Sullivan, NH,10796,10210,1095
Atlantic, NJ,47882,54472,3384
Bergen, NJ,163220,209251,11494
Burlington, NJ,79539,108361,7088
Camden, NJ,71020,142375,7042
Cape May, NJ,28237,18626,1512
Cumberland, NJ,24213,27045,1760
Essex, NJ,62059,231031,6718
Gloucester, NJ,66949,66355,5084
Hudson, NJ,45615,149980,5830
Hunterdon, NJ,38565,28797,3220
Mercer, NJ,42604,93721,5007
Middlesex, NJ,108981,164887,8800
Monmouth, NJ,165305,135825,10344
Morris, NJ,125376,114437,9035
Ocean, NJ,170103,81845,7644
Passaic, NJ,71488,112608,5003
Salem, NJ,16256,11766,1198
Somerset, NJ,64640,83839,5770
Sussex, NJ,46486,24132,3242
Union, NJ,67582,145412,6391
Warren, NJ,29393,16991,2058
Bernalillo, NM,93874,141960,34027
Catron, NM,1453,426,145
Chaves, NM,12869,5530,1760
Cibola, NM,3179,3721,1075
Colfax, NM,2569,2118,584
Curry, NM,7560,2776,956
De Baca, NM,617,192,94
Dona Ana, NM,25095,37543,6686
Eddy, NM,13124,5008,1391
Grant, NM,5251,6226,1156
Guadalupe, NM,591,962,256
Harding, NM,311,156,60
Hidalgo, NM,906,780,150
Lea, NM,12306,3877,1186
Lincoln, NM,5889,2329,638
Los Alamos, NM,3329,5443,1658
Luna, NM,3478,3195,572
McKinley, NM,4893,13162,2736
Mora, NM,662,1533,234
Otero, NM,11756,6033,1847
Quay, NM,2208,1016,326
Rio Arriba, NM,3583,9534,1650
Roosevelt, NM,3865,1445,545
Sandoval, NM,25748,27405,7444
Sandoval, NM,25748,27405,7444
San Juan, NM,27879,12826,4771
San Miguel, NM,2302,7249,1111
Santa Fe, NM,14198,49956,5928
Sierra, NM,2998,1600,531
Socorro, NM,2592,3275,889
Taos, NM,2706,10550,1816
Torrance, NM,3695,1770,785
Union, NM,1214,318,156
Valencia, NM,13175,10810,3365
Carson City, NV,13125,9610,2281
Churchill, NV,7828,2210,898
Clark, NV,319571,401068,44782
Douglas, NV,17406,8453,2012
Elko, NV,13542,3400,1603
Esmeralda, NV,329,65,29
Eureka, NV,723,74,57
Humboldt, NV,4521,1386,526
Lander, NV,1828,403,182
Lincoln, NV,1671,285,176
Lyon, NV,16005,6146,1611
Mineral, NV,1179,637,181
Nye, NV,13320,5095,1177
Pershing, NV,1403,430,149
Storey, NV,1616,752,190
Washoe, NV,94529,97032,17721
White Pine, NV,2723,707,343
Albany, NY,44227,74775,6642
Allegany, NY,11712,4473,926
Bronx, NY,34424,318403,6030
Broome, NY,38077,35212,4368
Cattaraugus, NY,18668,8717,1576
Cayuga, NY,16194,12202,1728
Chautauqua, NY,29418,17281,2682
Chemung, NY,19025,12394,1776
Chenango, NY,11024,5943,1146
Clinton, NY,13181,13446,1751
Columbia, NY,12756,13123,1376
Cortland, NY,9207,7976,1241
Delaware, NY,11012,5825,941
Dutchess, NY,58163,56874,5162
Erie, NY,173817,192065,17366
Essex, NY,7275,6760,1044
Franklin, NY,7636,6517,995
Fulton, NY,12759,5805,999
Genesee, NY,15986,6946,1531
Greene, NY,11546,6370,953
Hamilton, NY,1795,752,141
Herkimer, NY,15664,7289,1308
Jefferson, NY,19947,12289,2027
Kings, NY,133653,595086,17556
Lewis, NY,6916,2828,568
Livingston, NY,19211,10478,1674
Madison, NY,14901,10548,1943
Monroe, NY,128871,174063,17230
Montgomery, NY,10579,5961,898
Nassau, NY,275479,307326,16844
New York, NY,58935,515481,16952
Niagara, NY,49223,32888,3889
Oneida, NY,48490,30749,4637
Onondaga, NY,78277,102915,10770
Ontario, NY,24343,20233,3088
Orange, NY,72129,63037,5587
Orleans, NY,11582,4327,813
Oswego, NY,25870,15614,2638
Otsego, NY,12284,9285,1455
Putnam, NY,25241,17363,1582
Queens, NY,138550,473389,15082
Rensselaer, NY,31933,30039,4019
Richmond, NY,95612,67561,4036
Rockland, NY,57148,63454,3341
Saratoga, NY,51088,46546,6455
Schenectady, NY,27268,30870,3491
Schoharie, NY,8173,3777,723
Schuyler, NY,5179,2761,483
Seneca, NY,6719,5175,833
St. Lawrence, NY,18450,14659,2045
Steuben, NY,25091,11215,2067
Suffolk, NY,328403,276953,20364
Sullivan, NY,14626,10983,900
Tioga, NY,12528,6852,1176
Tompkins, NY,9647,25555,2545
Ulster, NY,32962,40010,4162
Warren, NY,14284,11366,1918
Washington, NY,12770,8238,1393
Wayne, NY,21935,12378,2285
Westchester, NY,121643,245670,11193
Wyoming, NY,11884,3585,811
Yates, NY,5180,3219,576
Adams, OH,8445,2293,325
Allen, OH,29858,12815,1963
Ashland, OH,17169,5659,1246
Ashtabula, OH,22755,15191,1863
Athens, OH,10816,15552,1573
Auglaize, OH,18130,3825,905
Belmont, OH,20729,8652,1156
Brown, OH,14257,4270,612
Butler, OH,104441,56700,7281
Carroll, OH,9067,3124,616
Champaign, OH,12314,4488,795
Clark, OH,34311,22666,2643
Clermont, OH,65960,26096,4399
Clinton, OH,13466,3943,691
Columbiana, OH,31086,12273,1902
Coshocton, OH,10381,3908,672
Crawford, OH,13265,4518,919
Cuyahoga, OH,179894,383974,19362
Darke, OH,19698,4395,907
Defiance, OH,11478,5282,1035
Delaware, OH,55660,39584,4857
Erie, OH,19301,15692,1737
Fairfield, OH,43163,24150,3229
Fayette, OH,7763,2672,382
Franklin, OH,192328,335961,26422
Fulton, OH,13419,5981,1293
Gallia, OH,9567,2564,457
Geauga, OH,29577,17165,1994
Greene, OH,47506,28023,4104
Guernsey, OH,11164,4286,706
Hamilton, OH,169972,207587,17441
Hancock, OH,23777,9419,2020
Hardin, OH,8541,2870,603
Harrison, OH,5021,1663,272
Henry, OH,9136,3690,845
Highland, OH,13005,3436,607
Hocking, OH,8282,3713,518
Holmes, OH,8578,1766,479
Huron, OH,15930,7080,1322
Jackson, OH,9618,3142,479
Jefferson, OH,20668,9483,1195
Knox, OH,18563,7959,1246
Lake, OH,62627,45056,5107
Lawrence, OH,18240,6849,860
Licking, OH,49346,26360,3693
Logan, OH,15586,4537,884
Lorain, OH,65346,64958,6350
Lucas, OH,74102,107363,10219
Madison, OH,11319,4662,773
Mahoning, OH,52808,56188,3831
Marion, OH,16563,7748,1337
Medina, OH,53811,31582,3967
Meigs, OH,6869,2157,384
Mercer, OH,17200,3335,780
Miami, OH,36311,12832,2324
Monroe, OH,4781,1647,258
Montgomery, OH,120766,117661,11133
Morgan, OH,4315,1711,264
Morrow, OH,11722,3711,753
Muskingum, OH,23588,10926,1703
Noble, OH,4441,1201,233
Ottawa, OH,12389,8136,1217
Paulding, OH,6359,2068,415
Perry, OH,9978,4072,597
Pickaway, OH,16482,6325,1007
Pike, OH,7669,3443,401
Portage, OH,38978,31463,3527
Preble, OH,15376,4323,776
Putnam, OH,14704,2874,809
Richland, OH,35805,15629,2305
Ross, OH,17833,9905,1217
Sandusky, OH,16045,9733,1713
Scioto, OH,19742,8841,1035
Seneca, OH,14559,7237,1685
Shelby, OH,18148,4143,819
Stark, OH,96345,66581,7942
Summit, OH,109531,129922,10484
Trumbull, OH,48152,42130,3791
Tuscarawas, OH,26105,11895,2088
Union, OH,17601,7530,1402
Van Wert, OH,10328,2667,589
Vinton, OH,3799,1332,262
Warren, OH,75947,33036,5271
Washington, OH,19901,7841,1250
Wayne, OH,31622,14670,2258
Williams, OH,11706,4287,945
Wood, OH,31734,26440,4113
Wyandot, OH,7346,2484,566
Adair, OK,4753,1374,341
Alfalfa, OK,1931,216,109
Atoka, OK,4068,795,139
Beaver, OK,1987,176,74
Beckham, OK,6287,958,284
Blaine, OK,2884,711,198
Bryan, OK,10449,2793,533
Caddo, OK,6473,2418,445
Canadian, OK,39969,11666,3615
Carter, OK,13751,4002,780
Cherokee, OK,9992,5455,1040
Choctaw, OK,4202,1064,153
Cimarron, OK,962,70,45
Cleveland, OK,62469,38790,8067
Coal, OK,1892,411,90
Comanche, OK,19153,11439,1912
Cotton, OK,2054,424,124
Craig, OK,4279,1249,250
Creek, OK,21539,5834,1413
Custer, OK,7818,2102,611
Delaware, OK,11796,3306,578
Dewey, OK,1964,222,60
Ellis, OK,1610,155,61
Garfield, OK,15998,4391,1303
Garvin, OK,8243,1852,436
Grady, OK,17293,3878,1086
Grant, OK,1827,287,86
Greer, OK,1482,323,91
Harmon, OK,714,224,37
Harper, OK,1307,131,47
Haskell, OK,3697,882,155
Hughes, OK,3387,961,177
Jackson, OK,5969,1473,364
Jefferson, OK,1905,365,75
Johnston, OK,3081,782,138
Kay, OK,12168,3734,893
Kingfisher, OK,5151,783,189
Kiowa, OK,2593,766,130
Latimer, OK,3094,797,159
Le Flore, OK,13346,3245,608
Lincoln, OK,10838,2423,740
Logan, OK,13613,4239,1096
Love, OK,2920,735,132
Major, OK,2940,310,149
Marshall, OK,4202,1095,190
Mayes, OK,11550,3423,739
McClain, OK,13151,2893,795
McCurtain, OK,8642,1799,268
McIntosh, OK,5501,2122,335
Murray, OK,4173,1086,266
Muskogee, OK,15029,7969,1195
Noble, OK,3707,901,262
Nowata, OK,3321,742,174
Okfuskee, OK,2791,943,199
Oklahoma, OK,141429,112661,19519
Okmulgee, OK,8926,4379,619
Osage, OK,12559,5593,790
Ottawa, OK,7627,2584,475
Pawnee, OK,4716,1341,289
Payne, OK,16644,8785,2320
Pittsburg, OK,12740,3704,806
Pontotoc, OK,10420,3633,761
Pottawatomie, OK,17826,6005,1586
Pushmataha, OK,3581,748,154
Roger Mills, OK,1546,151,61
Rogers, OK,30893,7895,2046
Seminole, OK,5612,2067,353
Sequoyah, OK,10888,3061,488
Stephens, OK,14166,3084,636
Texas, OK,4615,855,301
Tillman, OK,1944,657,105
Tulsa, OK,143985,87663,14909
Wagoner, OK,22967,6711,1568
Washington, OK,15810,5047,1351
Washita, OK,3851,588,189
Woods, OK,2945,521,199
Woodward, OK,6329,871,373
Baker, OR,6160,1781,538
Benton, OR,13030,28431,4116
Clackamas, OR,79062,90187,12887
Clatsop, OR,7794,8899,1465
Columbia, OR,12967,9959,2151
Coos, OR,17699,10355,2127
Crook, OR,8388,2591,659
Curry, OR,7157,4253,753
Deschutes, OR,43667,40222,6695
Douglas, OR,34112,13891,3347
Gilliam, OR,632,221,84
Grant, OR,3187,732,252
Harney, OR,2904,682,264
Hood River, OR,3223,6359,801
Jackson, OR,53083,43550,7156
Jefferson, OR,5337,2892,645
Josephine, OR,26582,13223,2808
Klamath, OR,20170,7080,1990
Lake, OR,3001,628,185
Lane, OR,66218,100497,14357
Lincoln, OR,9901,12300,1834
Linn, OR,32683,17456,4585
Malheur, OR,7141,2213,596
Marion, OR,54336,48803,7665
Morrow, OR,2698,1004,287
Multnomah, OR,63055,271754,22953
Polk, OR,18333,15741,2956
Sherman, OR,726,202,55
Tillamook, OR,6486,5701,1074
Umatilla, OR,16775,7466,1875
Union, OR,8378,3221,866
Wallowa, OR,2825,1097,255
Wasco, OR,5721,4634,896
Washington, OR,75903,137818,18313
Wheeler, OR,583,153,56
Yamhill, OR,22589,18635,3892
Adams, PA,31249,14077,1812
Allegheny, PA,257488,363017,22668
Armstrong, PA,22676,6849,921
Beaver, PA,46081,30225,2730
Bedford, PA,19455,3613,436
Berks, PA,93094,75169,7671
Blair, PA,37224,13093,1712
Bradford, PA,17957,6263,1179
Bucks, PA,163873,165861,12838
Butler, PA,61388,26834,3805
Cambria, PA,40510,17798,1859
Cameron, PA,1495,469,60
Carbon, PA,18714,8917,1090
Centre, PA,35099,36555,3740
Chester, PA,115582,140188,10867
Clarion, PA,12545,4256,680
Clearfield, PA,23909,7700,1083
Clinton, PA,9701,4533,605
Columbia, PA,17387,8502,1238
Crawford, PA,23912,10215,1436
Cumberland, PA,65649,44282,5137
Dauphin, PA,60620,64287,5253
Delaware, PA,106559,169169,9104
Elk, PA,9704,3637,513
Erie, PA,57168,54820,5252
Fayette, PA,34388,17826,1212
Forest, PA,1680,626,92
Franklin, PA,49554,17322,2469
Fulton, PA,5676,904,163
Greene, PA,10394,4157,404
Huntingdon, PA,14369,4487,640
Indiana, PA,24920,11468,1340
Jefferson, PA,14533,3437,581
Juniata, PA,8234,1810,358
Lackawanna, PA,48102,51593,3045
Lancaster, PA,137145,90066,11940
Lawrence, PA,25323,13933,1299
Lebanon, PA,38804,17860,2242
Lehigh, PA,70285,77087,5659
Luzerne, PA,77508,51454,3769
Lycoming, PA,35475,12926,1893
McKean, PA,11159,3802,611
Mercer, PA,30034,17631,1929
Mifflin, PA,14050,3563,626
Monroe, PA,31706,31930,2308
Montgomery, PA,160803,251063,15623
Montour, PA,5274,2851,410
Northampton, PA,71384,65936,5455
Northumberland, PA,24418,9184,1369
Perry, PA,15613,4630,910
Philadelphia, PA,105418,560542,14267
Pike, PA,16035,9247,784
Potter, PA,6247,1300,230
Schuylkill, PA,43937,16724,2089
Snyder, PA,11710,3991,632
Somerset, PA,27347,7367,1016
Sullivan, PA,2318,756,94
Susquehanna, PA,13295,5065,840
Tioga, PA,12928,3642,764
Union, PA,10605,6138,657
Venango, PA,15254,5889,953
Warren, PA,12032,4828,764
Washington, PA,58941,34436,3568
Wayne, PA,15269,6398,698
Westmoreland, PA,116427,59506,5807
Wyoming, PA,8375,3573,470
York, PA,126933,67428,8792
Bristol, RI,8910,14532,1249
Kent, RI,38141,37582,3968
Newport, RI,14975,22680,2106
Newport, RI,14975,22680,2106
Newport, RI,14975,22680,2106
Providence, RI,90321,141597,9900
Washington, RI,27074,33511,3575
Washington, RI,27074,33511,3575
Abbeville, SC,6742,3712,270
Aiken, SC,45981,25426,3366
Allendale, SC,788,2722,68
Anderson, SC,56109,21040,3147
Bamberg, SC,2197,3886,112
Barnwell, SC,4888,4395,196
Beaufort, SC,39986,29577,3207
Berkeley, SC,44223,30492,4204
Calhoun, SC,3785,3569,199
Charleston, SC,75233,89048,11569
Cherokee, SC,15165,6089,500
Chester, SC,7272,6582,348
Chesterfield, SC,9576,7125,427
Clarendon, SC,7246,7635,275
Colleton, SC,9083,7616,532
Darlington, SC,14973,13866,797
Dillon, SC,5637,5832,227
Dorchester, SC,34932,24010,3521
Edgefield, SC,6842,4491,311
Fairfield, SC,4024,6936,292
Florence, SC,29498,26630,1642
Georgetown, SC,17334,13234,951
Greenville, SC,125595,73338,12639
Greenwood, SC,16881,10633,1086
Hampton, SC,3483,5163,148
Horry, SC,83819,36731,3953
Jasper, SC,6100,7789,327
Kershaw, SC,17464,10293,1118
Lancaster, SC,23598,13718,1401
Laurens, SC,16770,8845,859
Lee, SC,2789,5170,151
Lexington, SC,79866,35143,6820
Marion, SC,5434,8522,261
Marlboro, SC,4257,5928,168
McCormick, SC,2651,2479,85
Newberry, SC,10011,6212,572
Oconee, SC,24096,7979,1455
Orangeburg, SC,11909,26258,657
Pickens, SC,36096,10327,2448
Richland, SC,52753,108401,8246
Saluda, SC,5525,2809,225
Spartanburg, SC,76101,39888,4804
Sumter, SC,18733,24024,1291
Union, SC,7058,4727,302
Williamsburg, SC,4863,9949,237
York, SC,66245,41230,5950
Aurora, SD,974,340,93
Beadle, SD,4455,1912,405
Bennett, SD,666,412,71
Bon Homme, SD,2105,704,165
Brookings, SD,6748,4879,1053
Brown, SD,9613,5452,1048
Brule, SD,1565,571,152
Buffalo, SD,171,296,23
Butte, SD,3355,693,298
Campbell, SD,704,105,22
Charles Mix, SD,2382,935,116
